mol_id,reason,retained_id
gdb_131659,uncharacterized,
gdb_131694,uncharacterized,
gdb_131696,uncharacterized,
gdb_131697,uncharacterized,
gdb_131705,uncharacterized,
gdb_131728,uncharacterized,
gdb_131730,uncharacterized,
gdb_131796,uncharacterized,
gdb_131830,uncharacterized,
gdb_131836,uncharacterized,
gdb_131840,uncharacterized,
gdb_131842,uncharacterized,
gdb_131926,uncharacterized,
gdb_131974,uncharacterized,
gdb_132001,uncharacterized,
gdb_132004,uncharacterized,
gdb_132005,uncharacterized,
gdb_132012,uncharacterized,
gdb_132014,uncharacterized,
gdb_132018,uncharacterized,
gdb_132023,uncharacterized,
gdb_132025,uncharacterized,
gdb_132027,uncharacterized,
gdb_132032,uncharacterized,
gdb_132033,uncharacterized,
gdb_132034,uncharacterized,
gdb_132036,uncharacterized,
gdb_132051,uncharacterized,
gdb_132053,uncharacterized,
gdb_132055,uncharacterized,
gdb_132066,uncharacterized,
gdb_132072,uncharacterized,
gdb_132073,uncharacterized,
gdb_132074,uncharacterized,
gdb_132075,uncharacterized,
gdb_132076,uncharacterized,
gdb_132078,uncharacterized,
gdb_132079,uncharacterized,
gdb_132088,uncharacterized,
gdb_132092,uncharacterized,
gdb_132112,uncharacterized,
gdb_132136,uncharacterized,
gdb_132150,uncharacterized,
gdb_132152,uncharacterized,
gdb_132154,uncharacterized,
gdb_132155,uncharacterized,
gdb_132169,uncharacterized,
gdb_132170,uncharacterized,
gdb_132173,uncharacterized,
gdb_132174,uncharacterized,
gdb_132175,uncharacterized,
gdb_132178,uncharacterized,
gdb_132179,uncharacterized,
gdb_132180,uncharacterized,
gdb_132181,uncharacterized,
gdb_132191,uncharacterized,
gdb_132193,uncharacterized,
gdb_132194,uncharacterized,
gdb_132205,uncharacterized,
gdb_132206,uncharacterized,
gdb_132207,uncharacterized,
gdb_132208,uncharacterized,
gdb_132212,uncharacterized,
gdb_132213,uncharacterized,
gdb_132216,uncharacterized,
gdb_132218,uncharacterized,
gdb_132219,uncharacterized,
gdb_132225,uncharacterized,
gdb_132226,uncharacterized,
gdb_132227,uncharacterized,
gdb_132271,uncharacterized,
gdb_132279,uncharacterized,
gdb_132281,uncharacterized,
gdb_132284,uncharacterized,
gdb_132285,uncharacterized,
gdb_132288,uncharacterized,
gdb_132289,uncharacterized,
gdb_132299,uncharacterized,
gdb_132308,uncharacterized,
gdb_132310,uncharacterized,
gdb_132318,uncharacterized,
gdb_132320,uncharacterized,
gdb_132328,uncharacterized,
gdb_132329,uncharacterized,
gdb_132330,uncharacterized,
gdb_132331,uncharacterized,
gdb_132332,uncharacterized,
gdb_132334,uncharacterized,
gdb_132340,uncharacterized,
gdb_132341,uncharacterized,
gdb_132342,uncharacterized,
gdb_132343,uncharacterized,
gdb_132344,uncharacterized,
gdb_132345,uncharacterized,
gdb_132419,uncharacterized,
gdb_132420,uncharacterized,
gdb_132426,uncharacterized,
gdb_132430,uncharacterized,
gdb_132432,uncharacterized,
gdb_132434,uncharacterized,
gdb_132435,uncharacterized,
gdb_132442,uncharacterized,
gdb_132448,uncharacterized,
gdb_132452,uncharacterized,
gdb_132454,uncharacterized,
gdb_132462,uncharacterized,
gdb_132463,uncharacterized,
gdb_132471,uncharacterized,
gdb_132472,uncharacterized,
gdb_132479,uncharacterized,
gdb_132481,uncharacterized,
gdb_132482,uncharacterized,
gdb_132856,uncharacterized,
gdb_132857,uncharacterized,
gdb_132864,uncharacterized,
gdb_132869,uncharacterized,
gdb_132871,uncharacterized,
gdb_132872,uncharacterized,
gdb_132875,uncharacterized,
gdb_132879,uncharacterized,
gdb_132883,uncharacterized,
gdb_132884,uncharacterized,
gdb_132885,uncharacterized,
gdb_132886,uncharacterized,
gdb_132887,uncharacterized,
gdb_132891,uncharacterized,
gdb_132892,uncharacterized,
gdb_132904,uncharacterized,
gdb_132908,uncharacterized,
gdb_132915,uncharacterized,
gdb_132918,uncharacterized,
gdb_132927,uncharacterized,
gdb_132931,uncharacterized,
gdb_132938,uncharacterized,
gdb_132943,uncharacterized,
gdb_132945,uncharacterized,
gdb_132951,uncharacterized,
gdb_132952,uncharacterized,
gdb_132953,uncharacterized,
gdb_132955,uncharacterized,
gdb_132957,uncharacterized,
gdb_132965,uncharacterized,
gdb_132967,uncharacterized,
gdb_132969,uncharacterized,
gdb_132971,uncharacterized,
gdb_132977,uncharacterized,
gdb_132983,uncharacterized,
gdb_132985,uncharacterized,
gdb_132987,uncharacterized,
gdb_132989,uncharacterized,
gdb_132991,uncharacterized,
gdb_132995,uncharacterized,
gdb_132996,uncharacterized,
gdb_132999,uncharacterized,
gdb_133003,uncharacterized,
gdb_133005,uncharacterized,
gdb_133008,uncharacterized,
gdb_133009,uncharacterized,
gdb_133014,uncharacterized,
gdb_133015,uncharacterized,
gdb_133017,uncharacterized,
gdb_133022,uncharacterized,
gdb_133023,uncharacterized,
gdb_133026,uncharacterized,
gdb_133030,uncharacterized,
gdb_133143,uncharacterized,
gdb_133152,uncharacterized,
gdb_133159,uncharacterized,
gdb_133163,uncharacterized,
gdb_133167,uncharacterized,
gdb_133168,uncharacterized,
gdb_133176,uncharacterized,
gdb_133180,uncharacterized,
gdb_133184,uncharacterized,
gdb_133194,uncharacterized,
gdb_133196,uncharacterized,
gdb_133201,uncharacterized,
gdb_133203,uncharacterized,
gdb_133228,uncharacterized,
gdb_133230,uncharacterized,
gdb_133232,uncharacterized,
gdb_133242,uncharacterized,
gdb_133244,uncharacterized,
gdb_133246,uncharacterized,
gdb_133248,uncharacterized,
gdb_133256,uncharacterized,
gdb_133260,uncharacterized,
gdb_133263,uncharacterized,
gdb_133266,uncharacterized,
gdb_133274,uncharacterized,
gdb_133277,uncharacterized,
gdb_133278,uncharacterized,
gdb_133280,uncharacterized,
gdb_133281,uncharacterized,
gdb_133282,uncharacterized,
gdb_133284,uncharacterized,
gdb_133286,uncharacterized,
gdb_133311,uncharacterized,
gdb_133322,uncharacterized,
gdb_133329,uncharacterized,
gdb_133333,uncharacterized,
gdb_133337,uncharacterized,
gdb_133338,uncharacterized,
gdb_133346,uncharacterized,
gdb_133353,uncharacterized,
gdb_133368,uncharacterized,
gdb_133370,uncharacterized,
gdb_133376,uncharacterized,
gdb_133396,uncharacterized,
gdb_133397,uncharacterized,
gdb_133398,uncharacterized,
gdb_133403,uncharacterized,
gdb_133404,uncharacterized,
gdb_133410,uncharacterized,
gdb_133428,uncharacterized,
gdb_133429,uncharacterized,
gdb_133491,uncharacterized,
gdb_133812,uncharacterized,
gdb_133813,uncharacterized,
gdb_133814,uncharacterized,
gdb_133816,uncharacterized,
gdb_133819,uncharacterized,
gdb_133820,uncharacterized,
gdb_133821,uncharacterized,
gdb_133822,uncharacterized,
gdb_133823,uncharacterized,
gdb_133824,uncharacterized,
gdb_133825,uncharacterized,
gdb_133826,uncharacterized,
gdb_133827,uncharacterized,
gdb_133828,uncharacterized,
gdb_133829,uncharacterized,
gdb_133832,uncharacterized,
gdb_133833,uncharacterized,
gdb_133834,uncharacterized,
gdb_133836,uncharacterized,
gdb_133837,uncharacterized,
gdb_133838,uncharacterized,
gdb_133839,uncharacterized,
gdb_133840,uncharacterized,
gdb_133842,uncharacterized,
gdb_133843,uncharacterized,
gdb_133844,uncharacterized,
gdb_133845,uncharacterized,
gdb_133846,uncharacterized,
gdb_133847,uncharacterized,
gdb_133849,uncharacterized,
gdb_133851,uncharacterized,
gdb_133852,uncharacterized,
gdb_133854,uncharacterized,
gdb_133855,uncharacterized,
gdb_133856,uncharacterized,
gdb_133858,uncharacterized,
gdb_133860,uncharacterized,
gdb_133864,uncharacterized,
gdb_133865,uncharacterized,
gdb_133866,uncharacterized,
gdb_937,duplicate_nonisomeric_smiles,gdb_933
gdb_946,duplicate_nonisomeric_smiles,gdb_942
gdb_956,duplicate_nonisomeric_smiles,gdb_952
gdb_4215,duplicate_nonisomeric_smiles,gdb_4211
gdb_4577,duplicate_nonisomeric_smiles,gdb_4570
gdb_4580,duplicate_nonisomeric_smiles,gdb_4573
gdb_5344,duplicate_nonisomeric_smiles,gdb_5340
gdb_5354,duplicate_nonisomeric_smiles,gdb_5350
gdb_5364,duplicate_nonisomeric_smiles,gdb_5360
gdb_5386,duplicate_nonisomeric_smiles,gdb_5382
gdb_5395,duplicate_nonisomeric_smiles,gdb_5391
gdb_5405,duplicate_nonisomeric_smiles,gdb_5401
gdb_5415,duplicate_nonisomeric_smiles,gdb_5411
gdb_21585,duplicate_nonisomeric_smiles,gdb_21576
gdb_21628,duplicate_nonisomeric_smiles,gdb_21586
gdb_21641,duplicate_nonisomeric_smiles,gdb_21584
gdb_23707,duplicate_nonisomeric_smiles,gdb_23703
gdb_23786,duplicate_nonisomeric_smiles,gdb_23784
gdb_23788,duplicate_nonisomeric_smiles,gdb_23787
gdb_23789,duplicate_nonisomeric_smiles,gdb_23785
gdb_24031,duplicate_nonisomeric_smiles,gdb_24027
gdb_24041,duplicate_nonisomeric_smiles,gdb_24037
gdb_24642,duplicate_nonisomeric_smiles,gdb_24638
gdb_24651,duplicate_nonisomeric_smiles,gdb_24647
gdb_24661,duplicate_nonisomeric_smiles,gdb_24657
gdb_24671,duplicate_nonisomeric_smiles,gdb_24667
gdb_25481,duplicate_nonisomeric_smiles,gdb_25477
gdb_25491,duplicate_nonisomeric_smiles,gdb_25487
gdb_25501,duplicate_nonisomeric_smiles,gdb_25497
gdb_25511,duplicate_nonisomeric_smiles,gdb_25507
gdb_25521,duplicate_nonisomeric_smiles,gdb_25517
gdb_25677,duplicate_nonisomeric_smiles,gdb_25673
gdb_25838,duplicate_nonisomeric_smiles,gdb_25834
gdb_25850,duplicate_nonisomeric_smiles,gdb_25846
gdb_26271,duplicate_nonisomeric_smiles,gdb_26267
gdb_26281,duplicate_nonisomeric_smiles,gdb_26277
gdb_26290,duplicate_nonisomeric_smiles,gdb_26286
gdb_28620,duplicate_nonisomeric_smiles,gdb_28616
gdb_28627,duplicate_nonisomeric_smiles,gdb_28623
gdb_28631,duplicate_nonisomeric_smiles,gdb_28628
gdb_28644,duplicate_nonisomeric_smiles,gdb_28636
gdb_28645,duplicate_nonisomeric_smiles,gdb_28637
gdb_28658,duplicate_nonisomeric_smiles,gdb_28650
gdb_28659,duplicate_nonisomeric_smiles,gdb_28651
gdb_28670,duplicate_nonisomeric_smiles,gdb_28663
gdb_28671,duplicate_nonisomeric_smiles,gdb_28664
gdb_30544,duplicate_nonisomeric_smiles,gdb_30542
gdb_31800,duplicate_nonisomeric_smiles,gdb_31796
gdb_31815,duplicate_nonisomeric_smiles,gdb_31805
gdb_31818,duplicate_nonisomeric_smiles,gdb_31808
gdb_31821,duplicate_nonisomeric_smiles,gdb_31811
gdb_31836,duplicate_nonisomeric_smiles,gdb_31826
gdb_31839,duplicate_nonisomeric_smiles,gdb_31829
gdb_31842,duplicate_nonisomeric_smiles,gdb_31832
gdb_31857,duplicate_nonisomeric_smiles,gdb_31847
gdb_31860,duplicate_nonisomeric_smiles,gdb_31850
gdb_31863,duplicate_nonisomeric_smiles,gdb_31853
gdb_31870,duplicate_nonisomeric_smiles,gdb_31866
gdb_31877,duplicate_nonisomeric_smiles,gdb_31873
gdb_32990,duplicate_nonisomeric_smiles,gdb_32986
gdb_32999,duplicate_nonisomeric_smiles,gdb_32995
gdb_33009,duplicate_nonisomeric_smiles,gdb_33005
gdb_33021,duplicate_nonisomeric_smiles,gdb_33017
gdb_33031,duplicate_nonisomeric_smiles,gdb_33027
gdb_125112,duplicate_nonisomeric_smiles,gdb_125034
gdb_125115,duplicate_nonisomeric_smiles,gdb_125113
gdb_129721,duplicate_nonisomeric_smiles,gdb_129715
gdb_130115,duplicate_nonisomeric_smiles,gdb_129713
gdb_131922,duplicate_nonisomeric_smiles,gdb_131918
gdb_132711,duplicate_nonisomeric_smiles,gdb_132707
gdb_132724,duplicate_nonisomeric_smiles,gdb_132716
gdb_132725,duplicate_nonisomeric_smiles,gdb_132717
gdb_133039,duplicate_nonisomeric_smiles,gdb_133035
gdb_133046,duplicate_nonisomeric_smiles,gdb_133042
gdb_133053,duplicate_nonisomeric_smiles,gdb_133049
gdb_133060,duplicate_nonisomeric_smiles,gdb_133056
gdb_133148,duplicate_nonisomeric_smiles,gdb_133133
gdb_133156,duplicate_nonisomeric_smiles,gdb_133150
gdb_133157,duplicate_nonisomeric_smiles,gdb_133149
gdb_133158,duplicate_nonisomeric_smiles,gdb_133151
gdb_133326,duplicate_nonisomeric_smiles,gdb_133320
gdb_133327,duplicate_nonisomeric_smiles,gdb_133319
gdb_133328,duplicate_nonisomeric_smiles,gdb_133321
gdb_133364,duplicate_nonisomeric_smiles,gdb_133301
gdb_133365,duplicate_nonisomeric_smiles,gdb_133317
gdb_133366,duplicate_nonisomeric_smiles,gdb_133316
gdb_133367,duplicate_nonisomeric_smiles,gdb_133318
